gene,drug,interaction
258,6900,1
259,5158,1
376,4929,1
738,6902,1
114,6903,1
273,4967,1
353,5215,1
353,5216,1
1601,6904,1
1602,6905,1
378,5884,1
15,6906,1
15,6907,1
496,6012,1
496,5622,1
360,6502,1
499,6272,1
502,6908,1
656,6909,1
504,6910,1
1507,6911,1
1507,5647,1
810,4965,1
871,6509,1
373,6912,1
683,6913,1
22,776,1
158,5189,1
76,1463,1
76,6914,1
51,5923,1
51,5924,1
209,4941,1
11,5079,1
11,6110,1
510,6513,1
577,6916,1
577,6821,1
155,6917,1
155,6918,1
512,6919,1
8,6921,1
39,6711,1
667,6923,1
584,6924,1
398,6925,1
398,6518,1
398,5646,1
78,6926,1
518,6140,1
570,6927,1
523,6928,1
120,6929,1
525,6930,1
293,6931,1
148,5221,1
148,6932,1
148,6933,1
148,5889,1
300,6052,1
300,5223,1
634,6934,1
634,6935,1
886,6527,1
368,5683,1
884,6732,1
1536,5130,1
1031,5659,1
1031,6938,1
660,6781,1
400,6941,1
544,6942,1
546,6943,1
546,6944,1
546,5306,1
3,4951,1
891,6540,1
893,6945,1
894,6946,1
1360,6947,1
1308,5779,1
549,6948,1
907,6742,1
896,6541,1
550,5471,1
648,6949,1
648,5265,1
325,5267,1
90,6950,1
90,6951,1
4,6079,1
326,5780,1
4,5265,1
723,6952,1
555,6121,1
1416,6953,1
1038,6954,1
557,6955,1
557,3214,1
557,6956,1
901,6505,1
380,6958,1
371,5694,1
371,5276,1
380,5940,1
902,6959,1
902,4922,1
381,6960,1
727,6961,1
1039,4971,1
561,5329,1
561,6484,1
122,6962,1
1169,6963,1
337,5209,1
138,6964,1
156,423,1
156,6037,1
156,5703,1
729,6307,1
729,6092,1
24,6561,1
24,6965,1
24,5701,1
24,6966,1
1545,6967,1
24,6316,1
731,5030,1
1040,5471,1
905,6565,1
1272,4951,1
41,5886,1
659,5275,1
448,6513,1
557,6968,1
1575,4943,1
802,6969,1
621,6970,1
494,6971,1
686,5058,1
559,4951,1
839,5091,1
288,6973,1
271,6974,1
668,6975,1
113,5375,1
37,6976,1
235,5709,1
138,5209,1
198,6978,1
333,6979,1
58,5578,1
419,6980,1
151,6981,1
1226,6982,1
1155,6983,1
110,6984,1
94,6389,1
107,5246,1
561,5601,1
354,6985,1
138,5287,1
729,6986,1
21,6623,1
207,6774,1
188,6987,1
789,6105,1
714,5070,1
1603,4951,1
561,5074,1
546,6990,1
326,5262,1
557,2286,1
762,3214,1
283,6991,1
288,6992,1
438,6206,1
707,6994,1
683,6995,1
236,5709,1
893,6996,1
729,6563,1
184,6997,1
467,6228,1
215,5458,1
497,6331,1
631,5655,1
172,5769,1
542,6998,1
909,6082,1
73,5594,1
205,4986,1
215,4957,1
1172,5966,1
257,6482,1
954,6689,1
384,6999,1
682,7000,1
587,7001,1
548,7002,1
676,5693,1
197,5732,1
1009,7003,1
73,4115,1
96,6621,1
420,5476,1
429,7004,1
890,5677,1
1604,5647,1
987,7006,1
559,5691,1
22,5295,1
409,5133,1
299,6720,1
728,5170,1
303,6099,1
214,4920,1
96,3003,1
96,5465,1
170,5001,1
52,5012,1
170,5003,1
25,5376,1
25,5466,1
25,4929,1
28,5004,1
28,5004,1
28,4968,1
28,5007,1
28,5376,1
21,5376,1
716,5022,1
21,5464,1
109,7008,1
722,5096,1
176,4965,1
176,7010,1
1369,5615,1
178,5706,1
72,5018,1
72,5480,1
70,5480,1
179,4518,1
423,7012,1
73,6829,1
73,7013,1
46,7015,1
46,6111,1
587,7017,1
1605,7018,1
101,6836,1
672,7019,1
1054,6121,1
186,5886,1
1054,5471,1
1606,7020,1
1185,5774,1
428,6624,1
149,5037,1
932,5889,1
139,5037,1
149,7021,1
188,5985,1
188,7023,1
188,6121,1
191,7025,1
190,7025,1
191,5046,1
191,7027,1
995,5057,1
995,6203,1
822,7029,1
692,6272,1
7,5055,1
596,5085,1
824,7030,1
937,3214,1
438,6208,1
199,6849,1
199,7033,1
747,7034,1
202,6425,1
756,4943,1
59,4943,1
1603,4943,1
79,7035,1
204,6647,1
206,6132,1
205,6650,1
205,5916,1
363,5354,1
207,6649,1
363,5071,1
140,5784,1
1060,7036,1
140,5916,1
140,6132,1
600,6471,1
1138,7037,1
211,6654,1
600,6471,1
20,5292,1
30,7039,1
30,5153,1
30,7040,1
30,5987,1
30,5606,1
838,6866,1
760,4919,1
214,4939,1
214,4972,1
578,5467,1
215,6435,1
1378,5089,1
218,7042,1
48,5550,1
604,5362,1
221,7043,1
222,7044,1
136,5096,1
223,5098,1
54,5157,1
54,4997,1
227,5094,1
54,4986,1
54,5733,1
227,5943,1
227,6663,1
229,7045,1
229,5954,1
127,7047,1
230,7048,1
945,5894,1
463,7049,1
463,6773,1
607,7050,1
607,6773,1
113,6670,1
128,7051,1
233,2402,1
238,6231,1
948,7053,1
63,7054,1
63,7055,1
63,7057,1
1607,5130,1
1608,7058,1
390,7059,1
241,6675,1
243,6675,1
242,6675,1
104,6675,1
104,7060,1
104,7061,1
616,4921,1
245,4931,1
77,5141,1
77,5972,1
77,4929,1
77,5140,1
77,4987,1
247,4317,1
247,7062,1
247,6235,1
247,7063,1
247,5973,1
247,7064,1
247,6237,1
247,6469,1
249,6056,1
251,7066,1
251,7067,1
1075,7068,1
1109,5591,1
1429,6081,1
951,7069,1
119,5602,1
0,6251,1
0,7039,1
258,5474,1
483,7070,1
562,7071,1
485,5302,1
413,7072,1
1609,7073,1
264,5355,1
263,7074,1
163,5583,1
1000,6337,1
346,6691,1
622,7075,1
622,6599,1
623,5710,1
580,7076,1
580,7077,1
993,5173,1
271,5734,1
957,6974,1
866,5566,1
180,6502,1
180,5178,1
98,7079,1
98,7080,1
1083,4986,1
275,7005,1
22,7082,1
22,5308,1
22,6018,1
143,5187,1
143,4928,1
143,5189,1
276,5304,1
276,5968,1
76,5193,1
51,6655,1
51,5350,1
961,7083,1
23,7084,1
963,5199,1
513,5343,1
513,7086,1
285,5330,1
285,7087,1
287,6514,1
584,6923,1
627,4963,1
627,5500,1
1610,7089,1
752,5013,1
752,5315,1
1611,7090,1
100,7091,1
100,7092,1
298,7093,1
298,5365,1
298,6599,1
69,5226,1
69,5660,1
69,5659,1
69,5219,1
69,7094,1
69,5223,1
299,6054,1
299,5309,1
1089,7095,1
1583,7096,1
634,7098,1
636,5228,1
2,5662,1
393,5683,1
368,6138,1
637,7099,1
304,5528,1
304,6091,1
530,7100,1
307,7101,1
307,6728,1
307,6062,1
308,7101,1
1613,5242,1
311,7103,1
310,7104,1
315,4963,1
316,7105,1
318,7106,1
545,7107,1
545,7108,1
547,7109,1
84,5246,1
321,6788,1
1614,7110,1
107,6736,1
1615,7111,1
107,6353,1
1616,7112,1
642,7113,1
1412,7114,1
1167,6075,1
1166,7115,1
907,6074,1
1570,7116,1
575,7117,1
550,5583,1
325,5266,1
325,6544,1
1617,6000,1
1474,6569,1
380,7118,1
380,4918,1
380,5576,1
559,5692,1
559,4971,1
333,4971,1
987,5697,1
396,6552,1
916,7122,1
561,6483,1
1618,7123,1
988,5284,1
122,7124,1
156,7125,1
156,5701,1
563,6183,1
36,5464,1
36,5467,1
36,7126,1
36,7127,1
96,5022,1
96,5010,1
66,6621,1
52,5008,1
25,5719,1
28,5346,1
171,5009,1
171,5325,1
171,5290,1
711,5003,1
171,5012,1
21,5021,1
1619,5204,1
419,6388,1
818,7130,1
818,7131,1
1497,7133,1
53,7134,1
89,6156,1
89,5020,1
89,5886,1
422,7135,1
422,7136,1
423,7137,1
573,7138,1
1316,7139,1
181,5594,1
198,7140,1
144,6985,1
200,7141,1
200,7142,1
772,7143,1
830,7144,1
928,5148,1
1210,7145,1
88,7146,1
88,7147,1
751,5299,1
1045,7148,1
833,5605,1
992,5983,1
1461,4951,1
1603,4945,1
59,4945,1
356,5911,1
382,7152,1
356,6864,1
204,5784,1
204,6467,1
758,5915,1
416,5919,1
763,7154,1
762,7155,1
762,5327,1
762,7156,1
451,5021,1
451,5458,1
762,5918,1
214,5458,1
214,4968,1
214,6370,1
1074,7157,1
255,7159,1
474,7164,1
473,7165,1
256,4992,1
257,5520,1
475,7168,1
415,7170,1
415,7171,1
1349,7172,1
1110,7173,1
477,7174,1
477,6482,1
409,5074,1
409,6090,1
479,7175,1
479,5329,1
0,6655,1
0,5634,1
27,5036,1
27,5097,1
27,4970,1
1621,5158,1
485,7178,1
406,5991,1
1223,7178,1
657,7179,1
486,4951,1
486,6490,1
1225,5613,1
491,5613,1
1622,7181,1
1227,6589,1
1114,6589,1
271,7182,1
958,5616,1
353,7183,1
274,5884,1
15,7185,1
15,7186,1
360,6012,1
495,7187,1
360,6498,1
1230,5341,1
1446,5341,1
656,7190,1
1115,6908,1
1566,5282,1
414,7191,1
414,6511,1
43,6098,1
814,5789,1
683,7192,1
683,7193,1
683,7194,1
158,5630,1
158,7197,1
297,6050,1
148,6051,1
148,5215,1
148,5222,1
528,5294,1
161,5662,1
883,7198,1
94,7199,1
94,4975,1
94,5155,1
306,7200,1
1623,6532,1
533,7201,1
372,7202,1
882,7072,1
389,6732,1
1120,5130,1
1536,5065,1
1536,5158,1
904,6577,1
887,6781,1
400,6535,1
12,6764,1
13,5673,1
525,7204,1
581,7205,1
48,7206,1
583,7207,1
36,7208,1
109,7209,1
258,1549,1
0,5843,1
1086,7211,1
1624,7213,1
273,4066,1
109,3017,1
423,7214,1
1625,7215,1
512,1603,1
141,5850,1
451,7218,1
1352,1562,1
102,7219,1
1052,7220,1
251,7221,1
861,7222,1
271,7224,1
1464,7225,1
77,6796,1
15,5823,1
156,6616,1
299,195,1
139,7227,1
277,3497,1
316,7229,1
718,7231,1
66,7208,1
56,7232,1
465,1489,1
22,7233,1
181,7234,1
274,7236,1
538,7237,1
299,1791,1
358,2,1
363,1507,1
258,3108,1
271,7238,1
274,7239,1
1627,6048,1
1283,7240,1
1626,7241,1
277,1591,1
148,3552,1
16,7243,1
271,7244,1
885,1508,1
939,5438,1
607,3169,1
848,7246,1
244,1915,1
720,7247,1
271,7249,1
66,3017,1
478,35,1
512,1685,1
676,3589,1
110,1553,1
96,1270,1
96,1243,1
52,3017,1
170,1224,1
170,7208,1
25,7251,1
170,2999,1
25,7253,1
25,7254,1
25,3006,1
25,5378,1
25,7255,1
28,2997,1
171,2999,1
171,112,1
719,7257,1
73,7258,1
109,7260,1
1103,7261,1
1104,57,1
176,1539,1
178,1325,1
178,7262,1
89,1243,1
72,1325,1
178,1922,1
109,1243,1
109,18,1
17,3017,1
179,7263,1
179,7264,1
422,7265,1
181,5395,1
73,5389,1
73,7266,1
1630,3558,1
182,7268,1
587,1337,1
167,7269,1
1053,1345,1
184,7270,1
184,7271,1
689,5407,1
185,3027,1
1185,3009,1
429,1546,1
429,1825,1
149,7273,1
139,7274,1
1426,6700,1
139,7276,1
188,7277,1
188,1433,1
190,7278,1
191,7279,1
68,7280,1
102,7282,1
68,7283,1
102,7284,1
1631,7285,1
590,1352,1
934,1386,1
933,7219,1
1057,7286,1
937,3043,1
825,7287,1
40,7288,1
438,7289,1
438,5417,1
144,1370,1
197,7290,1
197,7292,1
199,7293,1
199,1370,1
197,7294,1
199,1955,1
354,7295,1
201,7296,1
202,5449,1
1554,63,1
1633,7299,1
79,4011,1
79,7300,1
204,7301,1
204,2138,1
206,7303,1
206,5429,1
206,3056,1
206,4013,1
206,7301,1
205,7304,1
397,7306,1
140,1398,1
140,7303,1
579,3063,1
1523,1584,1
1136,2335,1
759,5437,1
1377,7307,1
600,7308,1
30,7310,1
1276,3038,1
30,408,1
1067,7311,1
212,7312,1
940,7313,1
452,7314,1
452,5775,1
215,22,1
1202,7315,1
1216,3078,1
218,7317,1
1279,2077,1
1401,3095,1
48,7318,1
48,7319,1
48,7320,1
219,3415,1
405,7322,1
605,7323,1
605,7324,1
225,7325,1
944,7326,1
225,4083,1
150,3108,1
54,13,1
150,1341,1
54,7327,1
54,7328,1
54,1341,1
1041,7329,1
227,2140,1
228,7330,1
229,7331,1
230,1421,1
945,7332,1
231,1472,1
232,178,1
113,7333,1
607,3175,1
911,7334,1
610,7335,1
55,1498,1
238,7336,1
55,1496,1
238,1494,1
239,6576,1
1125,7338,1
569,7341,1
949,7342,1
949,7343,1
706,7344,1
240,7345,1
55,7346,1
468,7347,1
468,7348,1
241,110,1
242,3252,1
243,1915,1
615,3252,1
104,6770,1
104,3255,1
104,3252,1
616,3255,1
1312,7349,1
77,1217,1
1634,7350,1
77,1588,1
77,6118,1
77,7351,1
77,6118,1
77,7352,1
77,342,1
77,2766,1
794,7353,1
247,7354,1
249,7356,1
728,7357,1
251,2083,1
1636,6358,1
257,1532,1
119,5808,1
0,408,1
27,3078,1
802,7360,1
483,7361,1
1076,2083,1
1253,7362,1
110,1869,1
406,4001,1
1077,1557,1
489,7363,1
19,7364,1
264,7365,1
124,7365,1
19,1386,1
264,3428,1
262,3428,1
989,1594,1
163,7367,1
266,7368,1
623,7369,1
622,7369,1
954,7370,1
346,7371,1
571,1433,1
571,181,1
271,7372,1
271,7373,1
180,7374,1
98,7375,1
494,7377,1
22,189,1
22,1589,1
22,7378,1
22,7378,1
22,7380,1
158,7381,1
143,1913,1
143,3506,1
276,401,1
276,1920,1
276,3497,1
277,1589,1
276,7382,1
277,7381,1
99,5842,1
99,7383,1
1431,7307,1
1154,7307,1
279,24,1
23,7384,1
392,7385,1
23,7386,1
392,7387,1
23,1926,1
282,7388,1
64,7389,1
280,7385,1
281,1926,1
283,7390,1
1265,7392,1
141,1602,1
513,7393,1
8,7394,1
286,7395,1
285,7396,1
288,7397,1
290,3538,1
1266,3539,1
630,7398,1
629,7398,1
631,7399,1
527,158,1
293,7400,1
293,427,1
527,3599,1
877,7401,1
296,7402,1
296,3549,1
297,7403,1
297,7404,1
297,3549,1
297,7405,1
297,7406,1
298,1783,1
298,7404,1
298,3049,1
69,7407,1
1637,7408,1
1638,3449,1
69,5816,1
69,6355,1
69,2122,1
69,195,1
299,1578,1
299,3552,1
148,7409,1
881,1341,1
1161,6495,1
637,7414,1
640,1901,1
307,7415,1
1613,7416,1
309,7417,1
160,2077,1
160,3479,1
310,7418,1
314,3095,1
889,7419,1
1425,7420,1
909,1338,1
316,7421,1
316,3571,1
1639,4089,1
324,1584,1
1473,7422,1
1166,7423,1
575,7424,1
325,7427,1
326,1853,1
4,1854,1
326,7428,1
650,7429,1
677,7430,1
369,1534,1
901,5382,1
987,1873,1
341,7431,1
1039,7432,1
156,7435,1
1040,1433,1
91,3601,1
338,7436,1
338,1901,1
949,7438,1
98,5823,1
291,7439,1
1035,7440,1
79,7442,1
468,7443,1
804,7444,1
637,3020,1
563,3601,1
63,7445,1
13,7446,1
589,7447,1
223,3090,1
684,1486,1
27,7449,1
321,3573,1
194,5412,1
1031,7451,1
96,6376,1
667,1700,1
36,1250,1
495,7452,1
94,2140,1
197,7453,1
238,7454,1
1013,3057,1
213,7455,1
54,3095,1
409,6604,1
125,3419,1
169,7456,1
96,7457,1
304,7458,1
1083,3871,1
501,5795,1
799,7459,1
1640,3535,1
389,190,1
486,7461,1
8,7462,1
1031,5926,1
287,7463,1
1033,7327,1
974,7464,1
271,7465,1
332,7466,1
606,6495,1
998,7468,1
66,5378,1
248,7450,1
706,7469,1
114,4066,1
1092,7470,1
156,3540,1
214,5378,1
243,7472,1
51,408,1
441,7474,1
161,7296,1
438,7476,1
21,7477,1
276,5840,1
73,7478,1
1641,3038,1
332,7480,1
1642,7481,1
1103,7482,1
144,7293,1
203,7483,1
466,7414,1
151,7484,1
630,7485,1
696,7487,1
467,1496,1
989,3430,1
25,5381,1
15,7488,1
461,1478,1
94,3108,1
198,7490,1
36,86,1
25,1250,1
573,7491,1
104,7492,1
557,7494,1
146,1844,1
36,3006,1
188,7496,1
30,5843,1
123,7497,1
256,7498,1
656,7499,1
727,7500,1
682,7501,1
76,3514,1
288,7504,1
687,1508,1
96,4999,1
96,193,1
66,1207,1
66,1212,1
66,6412,1
52,1224,1
25,1278,1
28,112,1
28,1243,1
171,3002,1
171,193,1
711,1224,1
711,7505,1
716,7506,1
172,3003,1
109,7507,1
586,7508,1
109,1403,1
109,1404,1
1643,1314,1
89,7509,1
89,1270,1
422,7510,1
423,7511,1
1644,39,1
423,7512,1
1645,39,1
573,2338,1
573,178,1
181,2144,1
181,7513,1
73,4088,1
31,7266,1
31,7514,1
31,2354,1
31,7515,1
31,176,1
46,2144,1
46,4025,1
1646,7517,1
147,7518,1
85,1342,1
58,7446,1
58,7519,1
85,5400,1
85,5401,1
1005,7520,1
184,7521,1
167,7522,1
735,7220,1
672,5405,1
41,1408,1
41,178,1
41,7525,1
186,3027,1
1371,131,1
187,1879,1
936,7526,1
434,7527,1
568,5412,1
7,7528,1
596,1361,1
596,2083,1
438,2134,1
438,7529,1
439,7289,1
439,7530,1
198,7532,1
198,7533,1
440,7534,1
354,3170,1
199,4912,1
740,7537,1
772,7469,1
772,7538,1
201,1712,1
747,7540,1
928,7541,1
1107,1508,1
1541,7543,1
1333,178,1
998,1386,1
88,7545,1
832,119,1
448,1538,1
448,7546,1
448,3108,1
1647,7547,1
448,5402,1
448,2151,1
448,3422,1
74,3050,1
74,7548,1
203,7549,1
71,7550,1
668,7551,1
754,13,1
1575,63,1
1593,63,1
79,7552,1
79,7553,1
416,7308,1
1014,26,1
761,7555,1
449,1403,1
1648,7556,1
763,1427,1
214,7557,1
214,3073,1
214,7558,1
768,7314,1
768,7559,1
48,1434,1
385,5452,1
48,7561,1
118,1427,1
67,19,1
135,7563,1
403,7564,1
565,5453,1
403,7565,1
403,3225,1
498,7566,1
152,7268,1
152,7567,1
152,7568,1
351,7569,1
219,7570,1
459,2146,1
459,1928,1
232,1461,1
701,1465,1
701,1478,1
461,7571,1
460,7572,1
674,1472,1
997,1475,1
411,1465,1
1017,11,1
997,1472,1
463,3168,1
463,7573,1
113,3176,1
128,7574,1
123,7575,1
123,7575,1
684,1489,1
169,7576,1
236,1486,1
236,1488,1
466,7578,1
704,3205,1
704,7337,1
239,7337,1
239,1494,1
705,5771,1
239,5766,1
705,11,1
239,1495,1
705,1555,1
10,178,1
779,5771,1
1173,5782,1
249,7581,1
151,7582,1
151,7583,1
151,7584,1
151,7585,1
846,7586,1
1220,7587,1
709,7588,1
789,7589,1
583,2134,1
1396,7590,1
251,7591,1
251,7592,1
471,3081,1
350,1521,1
664,7595,1
1650,7596,1
473,7595,1
256,19,1
256,1426,1
853,3445,1
1321,7597,1
256,7598,1
1283,7599,1
1021,7600,1
476,7601,1
475,3591,1
409,1543,1
479,2139,1
479,6762,1
479,1538,1
479,7602,1
479,7434,1
0,7603,1
87,7604,1
0,32,1
27,3108,1
27,5448,1
27,6114,1
484,1869,1
486,7528,1
376,1557,1
738,1561,1
804,7444,1
805,7606,1
958,4066,1
114,7607,1
353,2122,1
353,1578,1
378,13,1
98,7608,1
866,2946,1
494,5823,1
180,7609,1
494,7610,1
494,7611,1
496,4193,1
496,5823,1
360,5823,1
495,152,1
499,7612,1
1230,1576,1
656,1508,1
868,3475,1
1651,1594,1
504,7615,1
507,1314,1
814,7616,1
872,7617,1
812,3014,1
683,7618,1
683,6366,1
391,7619,1
391,5835,1
22,3511,1
22,2348,1
22,7620,1
158,189,1
158,2348,1
158,1913,1
715,1539,1
8,7393,1
8,3536,1
288,7621,1
288,7622,1
288,7623,1
1652,1688,1
398,7625,1
398,5866,1
398,5865,1
78,7626,1
78,6785,1
519,5867,1
517,1727,1
78,1717,1
521,1768,1
522,3544,1
522,2131,1
631,7627,1
631,1515,1
526,7628,1
525,3544,1
525,7629,1
292,7630,1
527,1890,1
115,7631,1
1359,7632,1
1531,7401,1
299,6355,1
148,5926,1
1653,167,1
1160,7633,1
576,1594,1
886,5981,1
529,1551,1
94,7637,1
529,7327,1
878,7392,1
878,7639,1
393,7640,1
685,21,1
533,7641,1
882,7643,1
65,7644,1
410,7643,1
885,69,1
410,7645,1
539,7237,1
1594,1376,1
1239,14,1
1594,1594,1
137,2077,1
137,3411,1
542,7646,1
769,7226,1
12,7637,1
660,1829,1
400,7647,1
1241,1829,1
12,2140,1
361,1376,1
971,7419,1
13,3797,1
890,7649,1
545,7650,1
546,7651,1
547,7652,1
547,3573,1
324,1217,1
893,1929,1
720,7653,1
549,7654,1
896,7655,1
146,7656,1
550,3095,1
325,102,1
325,7657,1
325,3583,1
1421,1342,1
651,7658,1
1437,7659,1
983,7660,1
557,1421,1
557,1427,1
1656,1858,1
332,7663,1
676,7664,1
93,7665,1
332,7664,1
93,1555,1
381,2338,1
915,7666,1
727,2338,1
915,3592,1
1039,7667,1
561,3419,1
86,7669,1
384,7670,1
337,158,1
156,4098,1
729,6165,1
24,3542,1
24,6165,1
729,6170,1
731,1343,1
24,1893,1
24,7671,1
338,3602,1
91,1901,1
31,1330,1
768,7672,1
1012,1375,1
247,7673,1
708,7674,1
1033,7675,1
202,7676,1
53,7677,1
1356,3478,1
298,7679,1
893,7680,1
1344,7681,1
101,7682,1
711,2997,1
307,3564,1
553,7683,1
711,7684,1
251,7476,1
389,1816,1
0,3069,1
647,3419,1
583,7685,1
674,1475,1
316,7686,1
668,7687,1
1033,7688,1
432,1352,1
902,167,1
335,7689,1
390,7690,1
25,1224,1
402,7691,1
143,1348,1
120,7693,1
127,7694,1
833,7695,1
451,7696,1
398,5864,1
278,36,1
550,181,1
403,7697,1
285,7393,1
238,3205,1
1430,187,1
934,7698,1
196,43,1
182,5880,1
116,7699,1
178,1270,1
794,7459,1
861,5812,1
1022,6360,1
228,7701,1
139,7702,1
171,3003,1
738,7606,1
179,7704,1
31,7705,1
69,3975,1
963,7707,1
90,3583,1
255,7708,1
905,6183,1
79,7709,1
939,1436,1
36,22,1
96,7710,1
170,3003,1
170,1250,1
25,86,1
25,1243,1
25,7712,1
28,3006,1
28,179,1
711,1502,1
21,7713,1
174,3007,1
719,3007,1
420,7677,1
176,7714,1
89,3015,1
72,18,1
72,1278,1
72,7715,1
109,3506,1
109,1270,1
70,3019,1
70,1243,1
70,18,1
70,1270,1
17,1243,1
1178,7716,1
422,7717,1
181,4088,1
73,4025,1
73,5397,1
73,5399,1
46,5397,1
46,7478,1
46,1334,1
182,7718,1
184,197,1
185,7719,1
1055,31,1
139,7720,1
189,7721,1
188,7722,1
188,1879,1
188,7723,1
190,7725,1
190,7726,1
190,7727,1
68,7728,1
1056,7467,1
402,7729,1
1056,7261,1
191,7730,1
102,7731,1
102,7732,1
934,7733,1
934,7734,1
678,5413,1
366,3040,1
678,2083,1
144,3047,1
199,7736,1
446,5447,1
747,1556,1
202,1328,1
202,7737,1
202,7738,1
1480,63,1
382,7739,1
206,2138,1
206,1340,1
1061,4013,1
140,7302,1
1061,7741,1
599,7742,1
140,1538,1
1657,7743,1
20,1600,1
1658,1594,1
20,2352,1
30,0,1
30,7744,1
1067,7312,1
213,7745,1
213,7746,1
214,86,1
214,1223,1
765,7747,1
48,1512,1
48,3968,1
219,3593,1
458,7748,1
1659,3080,1
1131,1,1
1280,1,1
405,7750,1
405,110,1
222,4083,1
222,1549,1
222,7751,1
223,2113,1
223,7751,1
150,2351,1
227,1339,1
230,7752,1
231,7571,1
232,1478,1
232,7571,1
607,7333,1
128,7753,1
236,1489,1
911,7755,1
466,7758,1
238,7759,1
238,1497,1
55,1497,1
55,1493,1
63,7760,1
569,7761,1
949,6385,1
612,7762,1
390,7763,1
1313,5782,1
241,7764,1
243,7765,1
1126,3255,1
243,110,1
243,3252,1
243,1512,1
245,1512,1
245,3252,1
77,7353,1
794,7766,1
248,7769,1
248,7770,1
249,7771,1
151,7772,1
251,7685,1
728,7773,1
251,1514,1
60,7776,1
256,1421,1
256,7777,1
257,3049,1
119,4082,1
119,1338,1
119,7778,1
119,1537,1
1661,1545,1
27,1339,1
483,7779,1
258,6114,1
485,7365,1
376,7780,1
1254,5812,1
1078,2083,1
1285,7780,1
124,7364,1
124,3428,1
263,7781,1
263,7782,1
263,7783,1
163,7332,1
266,7784,1
622,7785,1
623,3443,1
662,7786,1
492,7787,1
956,3453,1
1662,1595,1
271,7788,1
1287,7220,1
98,7789,1
274,2077,1
866,7790,1
180,7791,1
180,3473,1
98,7792,1
81,1574,1
275,7793,1
275,199,1
22,3492,1
276,1589,1
276,7794,1
276,1588,1
276,3488,1
276,7620,1
277,3488,1
277,3506,1
76,7795,1
99,7795,1
51,7310,1
51,1541,1
51,7797,1
1259,7307,1
35,7385,1
392,7798,1
281,7800,1
281,36,1
281,7385,1
280,24,1
283,1741,1
343,5852,1
8,3896,1
287,7802,1
291,7803,1
100,7805,1
1359,7806,1
297,7807,1
298,7405,1
298,7808,1
298,7807,1
298,7809,1
298,7810,1
298,7811,1
69,7813,1
299,3975,1
299,2122,1
300,7814,1
148,7286,1
300,1578,1
142,5941,1
528,7815,1
1470,5795,1
161,5967,1
881,5848,1
881,29,1
637,7816,1
637,6057,1
582,7817,1
637,7818,1
1663,6495,1
1664,7820,1
640,7821,1
307,7822,1
1612,63,1
308,7824,1
308,2050,1
309,7825,1
16,7826,1
310,3443,1
314,7541,1
545,7828,1
318,7829,1
547,7830,1
84,7831,1
1665,3575,1
107,3573,1
322,3574,1
407,4089,1
324,1175,1
1666,7833,1
1167,7834,1
550,7836,1
325,7837,1
326,7460,1
4,7838,1
1668,7839,1
984,7658,1
1261,7840,1
901,31,1
380,7841,1
380,7842,1
380,7843,1
559,7758,1
332,7500,1
396,1555,1
987,3592,1
333,7845,1
1039,7847,1
1039,7848,1
341,7849,1
916,7850,1
918,1918,1
1246,7851,1
384,7852,1
1100,7853,1
337,3599,1
563,7436,1
338,7854,1
346,1588,1
0,3070,1
997,11,1
378,5402,1
77,5378,1
76,7383,1
283,1603,1
1272,3440,1
235,1488,1
36,7509,1
409,3418,1
1543,7416,1
227,5810,1
1107,7541,1
933,7857,1
276,1913,1
743,5802,1
239,1498,1
339,7858,1
906,3,1
906,3,1
607,7859,1
415,7860,1
119,4308,1
324,7861,1
85,7519,1
30,5844,1
277,1913,1
230,7862,1
613,7863,1
251,2134,1
904,2077,1
416,7309,1
1021,5806,1
1255,7864,1
143,1589,1
41,7865,1
112,7866,1
1669,7867,1
17,3016,1
92,7868,1
247,3370,1
657,1555,1
332,1555,1
1052,1345,1
115,7871,1
460,1478,1
747,7873,1
910,3040,1
1378,7874,1
65,190,1
954,7876,1
420,1320,1
496,7877,1
22,7878,1
1371,7879,1
21,4188,1
0,3521,1
483,7880,1
864,1561,1
283,1685,1
1670,7881,1
421,7882,1
960,7884,1
513,7885,1
499,7886,1
76,7887,1
326,4,1
384,7888,1
389,1508,1
24,7889,1
61,7890,1
765,6357,1
77,7891,1
342,3095,1
729,6167,1
102,7892,1
204,7893,1
954,3446,1
868,3474,1
701,7571,1
304,3538,1
1039,2338,1
87,7895,1
1331,7896,1
36,7710,1
36,7897,1
181,7266,1
181,5397,1
73,5391,1
73,167,1
73,7234,1
31,167,1
73,93,1
73,7898,1
73,7899,1
73,1330,1
73,1334,1
31,7900,1
31,7234,1
31,5399,1
46,2354,1
31,7901,1
46,7266,1
46,5391,1
46,7234,1
46,4088,1
1498,7902,1
1646,7903,1
1206,7501,1
764,7904,1
167,7905,1
689,7906,1
672,7907,1
185,7909,1
431,1417,1
673,5412,1
1124,3039,1
435,7288,1
438,7911,1
439,7912,1
439,2083,1
439,7913,1
440,7914,1
439,7911,1
48,7917,1
48,5453,1
385,7856,1
453,1399,1
118,19,1
118,1406,1
118,1421,1
67,1426,1
67,4084,1
454,7856,1
455,903,1
455,7919,1
455,3078,1
403,7566,1
498,1436,1
403,7920,1
498,3225,1
498,3225,1
152,1447,1
457,7342,1
459,1478,1
459,178,1
459,7571,1
459,11,1
701,1472,1
701,1470,1
461,178,1
461,1457,1
460,7571,1
775,11,1
460,11,1
997,1465,1
